pose,videoLanguage,start,end,text,split
s2ma4af5ccf5d71855ea35d6953693afa9f.pose,gsg,0,2033,𝠀񌀁񎋱񁲓񆿇񆸃𝠃𝤧𝤟񌀁𝤃𝣼񎋱𝤐𝤐񁲓𝣴𝣶񆿇𝤔𝣮񆸃𝣦𝣰,train
s2ma4b49c244994f6f2930a50de362b5991.pose,gsg,0,2153,𝠀񋾡񌟁񌟁񍧱񄵑񎷇񋗡𝠃𝤥𝥋񋾡𝣨𝣌񌟁𝣰𝣔񌟁𝣼𝣔񍧱𝣯𝣠񄵑𝣼𝣁񎷇𝣧𝥉񋗡𝤎𝣏,train
s2ma4bab7dda095f4f944f56028a9c26369.pose,gsg,0,3287,𝠀񄶉񄵑񋾡񋾡񆊡񍩑񈪇񁲢񁲪񋔡񋔹𝠃𝥉𝤷񄶉𝤖𝣿񄵑𝤨𝤁񋾡𝣏𝣖񋾡𝤘𝣖񆊡𝤠𝤢񍩑𝣚𝣨񈪇𝤺𝤐񁲢𝣠𝣾񁲪𝣇𝤃񋔡𝣨𝤚񋔹𝣄𝤜,train
s2ma4c02c5eb2e81b09c51d407faef428ed.pose,gsg,0,2603,𝠀񃔱񋾡񋾡񎋵񀭁𝠃𝥄𝤨񃔱𝣥𝤏񋾡𝣈𝣥񋾡𝤇𝣥񎋵𝣕𝣹񀭁𝤭𝣭,train
s2ma4c2522b9bf54f92f1cbcf1778015ab6.pose,gsg,0,2875,𝠀񋾡񍸑񇀡񋵡񃈟񆳁񂣪񆜡𝠃𝤟𝤴񋾡𝣻𝣘񍸑𝤇𝣯񇀡𝤍𝤅񋵡𝣭𝤙񃈟𝤆𝤚񆳁𝤐𝣿񂣪𝣸𝤌񆜡𝣮𝤤,train
s2ma4c5968dac2f10070a50b040d2fa4a08.pose,gsg,0,2903,𝠀񋾡񍪱񋵡񅵣񋟇񁽗𝠃𝤛𝤾񋾡𝣵𝣏񍪱𝤀𝣥񋵡𝣱𝤍񅵣𝤇𝤓񋟇𝤂𝤯񁽗𝣽𝣿,train
s2ma4cbb3a58e3f0e4b24883258325f559a.pose,gsg,0,2134,𝠀񋾡񋾡񎋱񆇡񀭁񂇒񂇚񇆣񇆷񋸥񈗡𝠃𝤺𝥉񋾡𝣓𝣄񋾡𝤍𝣄񎋱𝣠𝣘񆇡𝤚𝣭񀭁𝣟𝣬񂇒𝤣𝣺񂇚𝤄𝣺񇆣𝤩𝤔񇆷𝤆𝤔񋸥𝤗𝥃񈗡𝣠𝤍,train
s2ma4e733ffaaea0a06e602651f7329dc2a.pose,gsg,0,3353,𝠀񋾡񋾡񍦑񍲑񅰁񉳊񅰉񉳒񆇡񋸥񎣡񆄣񆇡񈟅𝠃𝤽𝤽񋾡𝣘𝣐񋾡𝤕𝣐񍦑𝣥𝣥񍲑𝤤𝣤񅰁𝣫𝤀񉳊𝣯𝤐񅰉𝣐𝤀񉳒𝣏𝤐񆇡𝣤𝣸񋸥𝣢𝤷񎣡𝤓𝣳񆄣𝤝𝣺񆇡𝤒𝣼񈟅𝤗𝤋,train
s2ma4f0a380f62ae859574afb1539555e95.pose,gsg,0,2887,𝠀񋾡񍪱񉒅񎵧񎵧񎵧񎵧񉒁񆇡񋵡񀀚񀀡𝠃𝤶𝤼񋾡𝣺𝣑񍪱𝤅𝣧񉒅𝣯𝣾񎵧𝣾𝤃񎵧𝣾𝣾񎵧𝣽𝤐񎵧𝣽𝤕񉒁𝤡𝣻񆇡𝣦𝤋񋵡𝣚𝤷񀀚𝣗𝤘񀀡𝣭𝤘,train
s2ma4f6f80405a61573e2afb90597a8bb8e.pose,gsg,0,3254,𝠀񋾡񋾡񎋵񁲁񇀤񂄑񂄙񆹡񆹡񇑃񇑓񋻥񆳅𝠃𝥅𝥆񋾡𝣇𝣇񋾡𝤕𝣇񎋵𝣔𝣛񁲁𝣛𝣳񇀤𝣓𝤔񂄑𝤫𝣷񂄙𝤌𝣷񆹡𝤍𝣯񆹡𝤪𝣯񇑃𝤲𝤔񇑓𝤎𝤔񋻥𝤞𝥀񆳅𝣪𝣬,train
s2ma4fbf8fc3d1daca78c1ed96d12744b1f.pose,gsg,0,2586,𝠀񋾡񋾡񍩑񂈁񂈉񋵡񆕁񈯯񆇡񋵡񇀡񆱥񀽓񀼷𝠃𝥂𝥀񋾡𝣊𝣍񋾡𝤓𝣍񍩑𝣕𝣟񂈁𝣡𝤓񂈉𝣑𝤍񋵡𝣑𝤫񆕁𝣘𝤴񈯯𝣐𝣸񆇡𝤍𝤖񋵡𝤛𝤵񇀡𝤲𝣹񆱥𝣞𝣵񀽓𝤘𝤁񀼷𝤛𝤜,train
s2ma516e2422cfddbe972b04cae01cd2884.pose,gsg,0,2787,𝠀񁳑񁳙񋾡񎘁񈗨񈗸񆹡񆹡񋺅𝠃𝤡𝥇񁳑𝤉𝤄񁳙𝣫𝤓񋾡𝣲𝣅񎘁𝣿𝣛񈗨𝤍𝣦񈗸𝣱𝣳񆹡𝤇𝣹񆹡𝣫𝤈񋺅𝣽𝤼,train
s2ma52316a2530488c70a757b9cfbfd93ea.pose,gsg,0,2103,𝠀񋾡񍸑񀠱񀠹񆇡񆇡񉳋񉳓񋸥𝠃𝤫𝥂񋾡𝣵𝣊񍸑𝤁𝣡񀠱𝤊𝣲񀠹𝣵𝣲񆇡𝤂𝤤񆇡𝤂𝤑񉳋𝤖𝤑񉳓𝣢𝤐񋸥𝣿𝤼,train
s2ma52cf083df8f75ee25a93b648bc625c2.pose,gsg,0,2002,𝠀񋾡񎋵񁲹񁳑񆄡񋻥񂣺񆏁񋎡񆳅񋎥񆱥𝠃𝤵𝥄񋾡𝣳𝣈񎋵𝤀𝣜񁲹𝣗𝣸񁳑𝤝𝣫񆄡𝤀𝤆񋻥𝣺𝤾񂣺𝣸𝣽񆏁𝣼𝤘񋎡𝤝𝤍񆳅𝤣𝣣񋎥𝣙𝤚񆱥𝣝𝣮,train
s2ma52e642ac9875d542fc09ec444dad49e.pose,gsg,0,2052,𝠀񋾡񍘱񄵵񉂠𝠃𝤪𝤡񋾡𝣢𝣱񍘱𝣭𝤉񄵵𝤔𝤃񉂠𝤂𝣫,train
s2ma543b7af0740a636d41639370624118e.pose,gsg,0,2803,𝠀񋾡񎘁񁲑񃇸񃈀񆇡񇀤񇀶񁲙񋸥񆳅񆳅𝠃𝤹𝥃񋾡𝣴𝣊񎘁𝤁𝣠񁲑𝤠𝣧񃇸𝤆𝤒񃈀𝣳𝤒񆇡𝤁𝤈񇀤𝤞𝤈񇀶𝣗𝤈񁲙𝣖𝣧񋸥𝣾𝤽񆳅𝤯𝤙񆳅𝣔𝤙,train
s2ma55fc340dd13b6abb8aa00f8fb68d719.pose,gsg,0,1919,𝠀񋾡񎘁񅊡񆇡񅊩𝠃𝤠𝤫񋾡𝣴𝣡񎘁𝤁𝣷񅊡𝤈𝤍񆇡𝤁𝤕񅊩𝣬𝤍,train
s2ma56f8f4229710c0c4d65e58c66240762.pose,gsg,0,2350,𝠀񋾡񎋱񎟑񄵃񈟅񆇡𝠃𝤣𝤬񋾡𝣮𝣡񎋱𝣻𝣵񎟑𝣶𝤂񄵃𝣪𝤖񈟅𝤈𝤍񆇡𝣻𝤉,train
s2ma5711cde9ff72c401ad0223b5726ce6e.pose,gsg,0,2519,𝠀񋾡񎋱񁲇񁲏񋸥񊼡񊼲𝠃𝤲𝤻񋾡𝣶𝣒񎋱𝤃𝣦񁲇𝣤𝣾񁲏𝤍𝣾񋸥𝤀𝤵񊼡𝤋𝤗񊼲𝣛𝤗,train
s2ma5a26e46f244486d0593a41c533b4230.pose,gsg,0,3370,𝠀񋾡񋾡񎑱񀁁񋔡񋦢񁸡𝠃𝤺𝤮񋾡𝣓𝣞񋾡𝤍𝣞񎑱𝣝𝣳񀁁𝤫𝤐񋔡𝤜𝤃񋦢𝣲𝤅񁸡𝣚𝤎,train
s2ma5b09dc83fcf46c20d80946d0136c19f.pose,gsg,0,2484,𝠀񋾡񎘁񅰈񅰐񅰸񅱀񆇡񋸥񉳊񉳒񉳅񉳝𝠃𝤬𝥉񋾡𝣴𝣄񎘁𝤁𝣚񅰈𝤆𝣰񅰐𝣰𝣰񅰸𝤖𝤲񅱀𝣠𝤳񆇡𝤁𝣾񋸥𝣾𝥃񉳊𝤘𝣽񉳒𝣡𝣾񉳅𝤒𝤕񉳝𝣣𝤖,train
s2ma5bdc11bc9bf032b0cff58477d44571b.pose,gsg,0,3150,𝠀񋾡񋾡񎑱񁲑񁲙񆿄񆿖񁲒񁲚񇓍񆏁񆏁񋸥𝠃𝥘𝥈񋾡𝣓𝣄񋾡𝤡𝣄񎑱𝣝𝣙񁲑𝣺𝣢񁲙𝢵𝣢񆿄𝣯𝣳񆿖𝣋𝣳񁲒𝤯𝣭񁲚𝤠𝣭񇓍𝤢𝤋񆏁𝥆𝣥񆏁𝣚𝤁񋸥𝣜𝥂,train
s2ma5c88fa86dd1f3f48e3584876e791299.pose,gsg,0,2734,𝠀񋾡񎋱񀦱񋗩𝠃𝤚𝤸񋾡𝣳𝣕񎋱𝤀𝣩񀦱𝣾𝤀񋗩𝤃𝤝,train
s2ma5e9b30b7f668413fdc72183726fe4e9.pose,gsg,0,2920,𝠀񋾡񍬑񂱙񋵡񀀓񇀣񆇡𝠃𝤨𝤫񋾡𝣲𝣡񍬑𝣸𝣷񂱙𝣦𝤎񋵡𝣥𝤡񀀓𝤊𝤔񇀣𝣸𝤛񆇡𝣶𝤑,train
s2ma5f1fbe411ae1fc505b80982c3d7ea6e.pose,gsg,0,2019,𝠀񋾡񍧱񆅺񋵡񃈗񆿅񆇡𝠃𝤘𝤷񋾡𝣴𝣕񍧱𝣻𝣩񆅺𝤀𝤟񋵡𝣻𝤲񃈗𝣷𝤃񆿅𝤇𝤏񆇡𝣺𝤞,train
s2ma6012423c0c45b9a482425f4cee9773d.pose,gsg,0,2452,𝠀񋾡񋾡񍘱񁼱񁽩񆇡񇹳񇹧񋸥񂱙񂱑񆇡񇆣񇆷񋸥񆭁񆭁𝠃𝥆𝥃񋾡𝣘𝣉񋾡𝤡𝣉񍘱𝣣𝣡񁼱𝣫𝣸񁽩𝣙𝣸񆇡𝣥𝤒񇹳𝣇𝤜񇹧𝣫𝤜񋸥𝣢𝤽񂱙𝤠𝣼񂱑𝤶𝣼񆇡𝤮𝤋񇆣𝤴𝤚񇆷𝤣𝤚񋸥𝤫𝤼񆭁𝤠𝣴񆭁𝤸𝣴,train
s2ma614f90d0bf8408d49abd74eaa6c2c7b.pose,gsg,0,3086,𝠀񋾡񋾡񍩑񆅱񆅱񇈅񇈕񋺅񃁻񋵡񃂂񆙡񊤡𝠃𝥅𝥃񋾡𝣍𝣉񋾡𝤖𝣉񍩑𝣘𝣛񆅱𝤱𝣻񆅱𝤒𝣻񇈅𝤬𝤌񇈕𝤍𝤌񋺅𝤣𝤸񃁻𝣋𝤄񋵡𝣇𝤐񃂂𝣝𝤁񆙡𝣏𝣳񊤡𝣫𝣲,train
s2ma61a01b3334ad723ff7c69bb8a9d2bfb.pose,gsg,0,3333,𝠀񋾡񋾡񎘁񂇛񋵡񆱡񆿁񆇡񁳓񁳛񆞁񆸃񆸇񋟇񋠏񋻥񂱱𝠃𝥏𝥄񋾡𝣂𝣉񋾡𝤋𝣉񎘁𝣏𝣟񂇛𝣅𝣻񋵡𝢾𝤉񆱡𝣡𝣽񆿁𝣠𝤆񆇡𝣗𝤇񁳓𝤘𝣴񁳛𝤊𝤐񆞁𝤭𝣴񆸃𝤍𝣱񆸇𝤨𝤍񋟇𝤶𝤇񋠏𝣵𝤠񋻥𝤔𝤾񂱱𝣈𝤍,train
s2ma61ff9dca6d7f0fee80bc0a7e83c0dd5.pose,gsg,0,2936,𝠀񋾡񍲑񂌚񋵡񃇱񇅅񆇡𝠃𝤨𝤴񋾡𝣥𝣙񍲑𝣴𝣮񂌚𝣭𝤛񋵡𝣤𝤯񃇱𝣼𝤑񇅅𝤗𝤗񆇡𝤂𝤨,train
s2ma620a39900e3e679fad57921180efe46.pose,gsg,0,2786,𝠀񋻥񋾡񎣡񆇡񍧱񆇡񆇡񋾡񄵓񄵛񁳑񁳙񆷱񆷱񉥭񉥭񋺅񈗥񈗵񈗥𝠃𝥟𝤻񋻥𝤮𝤰񋾡𝣋𝣑񎣡𝤤𝣵񆇡𝥄𝤡񍧱𝣒𝣥񆇡𝤹𝤐񆇡𝤤𝤝񋾡𝤦𝣑񄵓𝤳𝣽񄵛𝤗𝤉񁳑𝣭𝣪񁳙𝢱𝣩񆷱𝣱𝣝񆷱𝢮𝣜񉥭𝣯𝤊񉥭𝢴𝤊񋺅𝣘𝤰񈗥𝥑𝤄񈗵𝤍𝤜񈗥𝥇𝤓,train
s2ma639bcaa9219b747ce8f201dd75dcdd5.pose,gsg,0,2503,𝠀񋾡񍸑񀀙񀀓񊤡񋵡񆇡񆇡𝠃𝤩𝤷񋾡𝣫𝣕񍸑𝣷𝣬񀀙𝣯𝤓񀀓𝣭𝤖񊤡𝤏𝤍񋵡𝣰𝤲񆇡𝣣𝤘񆇡𝣱𝤈,dev
s2ma63d1b92452c7001183ab7c032c70f44.pose,gsg,0,2302,𝠀񋾡񋾡񍬑񀏑񆇡񋵡񂇸񋵡񄧲񆙡񈗨񇆣񂇙񆇡𝠃𝥀𝤶񋾡𝤕𝣖񋾡𝣌𝣖񍬑𝣒𝣬񀏑𝤱𝤁񆇡𝤤𝤆񋵡𝤓𝤝񂇸𝣕𝤊񋵡𝣍𝤝񄧲𝣢𝣹񆙡𝣑𝤃񈗨𝣪𝤒񇆣𝤱𝤝񂇙𝤗𝤀񆇡𝤤𝤕,train
s2ma64af3678d8bb3f366404b25a83739d3.pose,gsg,0,2803,𝠀񋾡񋾡񎋵񂤩񂤡񈗷񈗣񆇡񋸥񋴅񂱑񂣱𝠃𝥁𝤽񋾡𝣌𝣏񋾡𝤕𝣏񎋵𝣙𝣣񂤩𝤍𝣾񂤡𝤯𝣾񈗷𝤕𝤓񈗣𝤪𝤓񆇡𝤢𝤃񋸥𝤟𝤷񋴅𝣌𝤤񂱑𝣣𝤆񂣱𝣌𝤁,train
s2ma64df22db59bf9f8cf7a61b6b298ac9c.pose,gsg,0,2920,𝠀񋾡񋾡񎘁񂋹񊤡񋵡񆙡񄵑񅤇񈗡𝠃𝥄𝤱񋾡𝣋𝣜񋾡𝤔𝣜񎘁𝣘𝣲񂋹𝣉𝤊񊤡𝣲𝤏񋵡𝣎𝤧񆙡𝣝𝤣񄵑𝣞𝤄񅤇𝤱𝤁񈗡𝤠𝤌,train
s2ma6590f5afbce8f6ff41d86effb67a794.pose,gsg,0,2436,𝠀񋾡񎃑񃧡񇀡𝠃𝤦𝤭񋾡𝣦𝣟񎃑𝣮𝣵񃧡𝤊𝤙񇀡𝤐𝣼,train
s2ma68482d43c39a71e8b628b62edfa6a67.pose,gsg,0,2534,𝠀񋾡񍲑񁲲񆅑񈙆񆕁񋵡𝠃𝤟𝤰񋾡𝣭𝣝񍲑𝣼𝣱񁲲𝣰𝤀񆅑𝣱𝤙񈙆𝤉𝤚񆕁𝤁𝤡񋵡𝣲𝤪,train
s2ma69165194055409d35152c5377ff6e99.pose,gsg,0,2302,𝠀񋾡񍦑񂱑񇒤𝠃𝤨𝤶񋾡𝣥𝣗񍦑𝣲𝣬񂱑𝣽𝤄񇒤𝤄𝤓,train
s2ma6aef9f9ef2a1c8f2e1756da6d4ce597.pose,gsg,0,2870,𝠀񈟅񋾡񋾡񍪱񆄡񆇡񇀧񇀳񋸥񃃑񃃙𝠃𝤼𝥇񈟅𝣠𝣻񋾡𝣑𝣅񋾡𝤋𝣅񍪱𝣜𝣛񆄡𝣩𝣪񆇡𝤘𝣵񇀧𝤞𝤃񇀳𝣽𝤃񋸥𝤖𝥁񃃑𝤝𝣮񃃙𝤅𝣮,train
s2ma6b03ceea6d9921b120c0ebc1966cabc.pose,gsg,0,2050,𝠀񋾡񎋵񃇨񈦥𝠃𝤣𝤢񋾡𝣿𝣫񎋵𝤌𝣿񃇨𝤎𝤇񈦥𝣪𝤏,train
s2ma6b2651898a89e3c2e5b4ec67cf4b3c0.pose,gsg,0,3067,𝠀񋾡񋾡񎋵񃂱񃂹񆇡񉌁񉌙񆇡񁾡񋸥񁾩񋎧񆇡񋎯񋸥𝠃𝥃𝤽񋾡𝣎𝣐񋾡𝤗𝣐񎋵𝣛𝣤񃂱𝣰𝣾񃂹𝣊𝣿񆇡𝣞𝤃񉌁𝣨𝤚񉌙𝣒𝤛񆇡𝤦𝤊񁾡𝤮𝤔񋸥𝤥𝤶񁾩𝤙𝤔񋎧𝤯𝣽񆇡𝤦𝣶񋎯𝤓𝣽񋸥𝣜𝤷,train
s2ma6b96c5ccae12501350480fe218e1297.pose,gsg,0,3070,𝠀񂇑񋾡񋾡񎋱񈙁񆇡񂇙񅟒񆙡񊧡񋵡񂇙񋵡𝠃𝥊𝤶񂇑𝣑𝤆񋾡𝣄𝣗񋾡𝤁𝣗񎋱𝣑𝣫񈙁𝣚𝣼񆇡𝣂𝤅񂇙𝤁𝤉񅟒𝤏𝤎񆙡𝤍𝤀񊧡𝤢𝤞񋵡𝤁𝤧񂇙𝣊𝤍񋵡𝣊𝤪,train
s2ma6bc305a2dda72c4bd6656671de8d66c.pose,gsg,0,2800,𝠀񋾡񋾡񍸑񂇛񂇅񋵡񈗡񇅁񆙡񁹑񁹙񋟁񋠅񋻥𝠃𝥅𝥃񋾡𝣋𝣊񋾡𝤔𝣊񍸑𝣗𝣡񂇛𝣎𝤁񂇅𝣕𝣹񋵡𝣈𝤎񈗡𝣠𝤏񇅁𝣬𝤈񆙡𝣔𝤕񁹑𝤪𝣮񁹙𝤍𝣹񋟁𝤶𝤏񋠅𝤍𝤚񋻥𝤜𝤽,train
s2ma6c567e6b7c105a5f1f036411eb09c3c.pose,gsg,0,3220,𝠀񋾡񋾡񅤇񍬑񅤏񄶁񋚧񈗡񈗱񋺅𝠃𝥉𝤷񋾡𝣗𝣖񋾡𝤥𝣖񅤇𝣲𝤁񍬑𝣝𝣬񅤏𝣎𝤀񄶁𝤰𝣿񋚧𝤩𝤟񈗡𝤂𝤑񈗱𝣃𝤑񋺅𝣡𝤬,train
s2ma6cbf22a25483a47a8f4dd3274756ee6.pose,gsg,0,3203,𝠀񋾡񍲑񈟃񈟗񆇡񋸥񀕒񀕚𝠃𝤤𝤾񋾡𝣴𝣎񍲑𝤃𝣢񈟃𝤈𝤚񈟗𝣶𝤚񆇡𝤁𝣵񋸥𝣾𝤸񀕒𝤋𝤀񀕚𝣨𝤀,train
s2ma6ccc6e1570e842cb3a3c1268ed53bf0.pose,gsg,0,2135,𝠀񂈙񋾡񂌡񍪱񆙡񈩡񋵡𝠃𝤞𝤻񂈙𝣵𝤖񋾡𝣱𝣑񂌡𝤄𝤏񍪱𝣼𝣧񆙡𝤄𝤭񈩡𝣶𝣾񋵡𝣯𝤵,train
s2ma6cd83f2afcd84fd1d257d6abd795892.pose,gsg,0,2369,𝠀񋾡񋾡񍸑񂱑񂱙񉊡񆱡񆱡񆇡񆿃񆿗񋸥񅝁𝠃𝤹𝤼񋾡𝣚𝣑񋾡𝤕𝣑񍸑𝣦𝣨񂱑𝣳𝤃񂱙𝣓𝤃񉊡𝤥𝣿񆱡𝣕𝣻񆱡𝣵𝣻񆇡𝣦𝤇񆿃𝣱𝤕񆿗𝣕𝤕񋸥𝣤𝤶񅝁𝤛𝤠,train
s2ma6dfef9a440a9236caa2c9206e413f64.pose,gsg,0,2002,𝠀񋾡񍬑񎴁񂋩񁵁񋵡񆇡񈙂𝠃𝤨𝤶񋾡𝣺𝣖񍬑𝤀𝣬񎴁𝣵𝤈񂋩𝣪𝣮񁵁𝤏𝤗񋵡𝣤𝤉񆇡𝣷𝤒񈙂𝣼𝤞,train
s2ma70044721f2405ca4a6e819f139c9a7c.pose,gsg,0,2953,𝠀񋾡񋾡񎋵񆇡񀕣񀕋񆇡񆿈񂇑񂇙񋵡񋻥񉆟񉆷𝠃𝥍𝥇񋾡𝣖𝣆񋾡𝤤𝣆񎋵𝣣𝣚񆇡𝣣𝣭񀕣𝣧𝣹񀕋𝣋𝣺񆇡𝤱𝣱񆿈𝥀𝣴񂇑𝤸𝣾񂇙𝤫𝣾񋵡𝤫𝤛񋻥𝣝𝥁񉆟𝣀𝤍񉆷𝣯𝤎,train
s2ma700cbd43ed88b0d0a40d9d11ae1440d.pose,gsg,0,2352,𝠀񋾡񎋱񂋢񉛃𝠃𝤢𝤧񋾡𝣶𝣥񎋱𝤃𝣹񂋢𝤋𝤐񉛃𝣪𝤐,train
s2ma70f1485c62d33dba5bf9367dd830dac.pose,gsg,0,1935,𝠀񌀈񎋵񃇱񆇡񉁩𝠃𝤣𝤥񌀈𝣪𝣲񎋵𝣷𝤆񃇱𝤊𝣴񆇡𝤁𝣧񉁩𝤎𝤈,train
s2ma71dbed5ad1f61ad22324f1e6df76e83.pose,gsg,0,2369,𝠀񋾡񎋵񄵹񄶑񇆡񇆵񆇡񋸥𝠃𝤚𝥅񋾡𝣳𝣇񎋵𝤀𝣛񄵹𝤄𝤌񄶑𝣻𝤃񇆡𝣸𝣴񇆵𝤀𝤬񆇡𝣺𝤢񋸥𝣽𝤿,train
s2ma73d49694e9e238b8eb536b16a6ebca8.pose,gsg,0,3537,𝠀񋾡񋾡񍲑񅣱񅣹񇑁񇑝񋻥񋻥񃁲񃁺񆕁񆿇񆿗񇒡񇒽𝠃𝥣𝥈񋾡𝣄𝣅񋾡𝤯𝣅񍲑𝣓𝣙񅣱𝣜𝤀񅣹𝢶𝣭񇑁𝣜𝣬񇑝𝢪𝤂񋻥𝣈𝥂񋻥𝤪𝥂񃁲𝤶𝣹񃁺𝤩𝣬񆕁𝥁𝣯񆿇𝥈𝤮񆿗𝤟𝤞񇒡𝤼𝤓񇒽𝤑𝤄,train
s2ma740bbdb0700b4d3078cc218c9641d93.pose,gsg,0,2353,𝠀񋾡񍧱񆄧񆄣񆇡񋻥񉌙񉌙񉌁񆇡𝠃𝤝𝤿񋾡𝣷𝣎񍧱𝣾𝣢񆄧𝣿𝤕񆄣𝤁𝤥񆇡𝤁𝤉񋻥𝣽𝤹񉌙𝣰𝤕񉌙𝣰𝣿񉌁𝤑𝤈񆇡𝤁𝣸,train
s2ma74cd9d46209ca5fb3fc0de0f9498418.pose,gsg,0,2002,𝠀񌀅񎊑񅊃񆕁񇝁񅋑𝠃𝤧𝤺񌀅𝣥𝣓񎊑𝣲𝣧񅊃𝣨𝣩񆕁𝣨𝣶񇝁𝤉𝣸񅋑𝤌𝤜,train
s2ma7658613e7896aceb1727f720e7ade95.pose,gsg,0,2850,𝠀񋾡񋾡񎋵񂇑񈗡񁲁񆹡񆿅𝠃𝤱𝤷񋾡𝣜𝣖񋾡𝤍𝣖񎋵𝣩𝣪񂇑𝣧𝣾񈗡𝣵𝤉񁲁𝤕𝤆񆹡𝤔𝣽񆿅𝤛𝤨,train
s2ma77bdc51f4ad278754c9d6833f595022.pose,gsg,0,3670,𝠀񋾡񋾡񍘱񁲡񁲩񋎧񋎿񋸥񋵡񂇸񄨲񆇡񇆥𝠃𝥅𝤺񋾡𝣊𝣒񋾡𝤓𝣓񍘱𝣕𝣪񁲡𝤮𝣴񁲩𝤅𝣴񋎧𝤰𝤕񋎿𝤆𝤕񋸥𝤞𝤴񋵡𝣇𝤞񂇸𝣍𝤊񄨲𝣜𝣸񆇡𝣌𝤅񇆥𝣣𝤐,train
s2ma78fe0f313f0f3ea5795a7e496102ea9.pose,gsg,0,2687,𝠀񋾡񎋵񂈑񎷇񉳆񉳄񉳉𝠃𝤪𝥈񋾡𝣰𝣅񎋵𝣽𝣙񂈑𝣣𝤁񎷇𝣥𝥆񉳆𝣲𝤂񉳄𝤓𝤄񉳉𝤂𝣪,train
s2ma792a4363c30cddec0cb545be7a9cf18.pose,gsg,0,2584,𝠀񋾡񎋵񀊑񎲯񆙡񈩧񋵡񆅗𝠃𝤣𝥂񋾡𝣪𝣊񎋵𝣷𝣞񀊑𝣵𝤆񎲯𝣱𝤎񆙡𝣿𝣸񈩧𝤊𝤚񋵡𝤘𝤘񆅗𝤋𝤈,train
s2ma79548d0c7c800ab489786107f0f8006.pose,gsg,0,2400,𝠀񋾡񎋵񂲑񂱱񇆥񆇡񋵡𝠃𝤡𝤶񋾡𝣬𝣖񎋵𝣹𝣪񂲑𝣶𝤈񂱱𝣶𝤟񇆥𝤈𝤈񆇡𝣯𝤗񋵡𝣳𝤱,train
s2ma797fcd78c7115690f2935503a9c3471.pose,gsg,0,2219,𝠀񌀇񁼱񎋱񆿄񆙡𝠃𝤠𝤡񌀇𝣬𝣫񁼱𝤑𝣷񎋱𝣹𝣿񆿄𝤓𝤓񆙡𝤃𝤍,train
s2ma7a391bb51034bb37c441cb7b1b7cb4e.pose,gsg,0,2684,𝠀񋾡񍦑񂇛񆇡񃃓񋵡񉌃𝠃𝤨𝤰񋾡𝣥𝣜񍦑𝣲𝣱񂇛𝣫𝤞񆇡𝣶𝤑񃃓𝤙𝤐񋵡𝣪𝤫񉌃𝤁𝤊,train
s2ma7aae2dcd4f1fa75d8c53f30933e10a0.pose,gsg,0,2669,𝠀񋾡񍪱񂃑񇆥񆱵𝠃𝤰𝤭񋾡𝣜𝣟񍪱𝣧𝣵񂃑𝤀𝤀񇆥𝣿𝤟񆱵𝤖𝤘,train
s2ma7bb0afc97ce10cf216485119bd8eb33.pose,gsg,0,3471,𝠀񂣪񋾡񋾡񋾡񎘁񇀥񆘁񄵑񋗡񂈉񂈙񋵡񉊧񀕁񋵡𝠃𝥊𝥀񂣪𝤠𝤐񋾡𝣄𝣍񋾡𝣵𝣍񋾡𝤦𝣍񎘁𝣑𝣣񇀥𝤸𝤢񆘁𝤶𝤒񄵑𝣿𝣱񋗡𝣿𝤑񂈉𝣂𝣷񂈙𝣐𝣷񋵡𝣃𝤔񉊧𝣑𝤔񀕁𝤸𝣱񋵡𝤦𝤧,train
s2ma7d6cade6189a7e589afc5b6e34614dd.pose,gsg,0,2352,𝠃𝤆𝤆񋾡𝢩𝤇񉥥𝣌𝥇񎊑𝢶𝤜,train
s2ma7d8d965403fba4099874ff13cc26d3f.pose,gsg,0,2853,𝠀񋾡񋾡񋾡񎑱񂐒񂐚񆇡񇆧񇆳񆱵񆱵񀀃񀀋񋸥񋻥񋟁񋠍񅤇񇀥𝠃𝥱𝤿񋾡𝢲𝣎񋾡𝣻𝣎񋾡𝥄𝣎񎑱𝢼𝣣񂐒𝣅𝣾񂐚𝢬𝣾񆇡𝢿𝣳񇆧𝣑𝤔񇆳𝢨𝤔񆱵𝣓𝣿񆱵𝢛𝣿񀀃𝤊𝤀񀀋𝣵𝤇񋸥𝢽𝤹񋻥𝤂𝤹񋟁𝤟𝤒񋠍𝣴𝤙񅤇𝥞𝣵񇀥𝥐𝤉,train
s2ma7e16e3caa9d4c399064984acb330e19.pose,gsg,0,2052,𝠀񋾡񎄱񀀑񆿅񆇡񆇡񆇡񁛱񋵡𝠃𝤤𝤲񋾡𝣭𝣛񎄱𝣳𝣱񀀑𝣭𝤍񆿅𝤋𝤘񆇡𝣼𝤜񆇡𝣼𝤒񆇡𝣼𝤇񁛱𝤇𝤇񋵡𝣩𝤭,train
s2ma7f3765ebaedde16026f88cdc8393b1c.pose,gsg,0,3103,𝠀񋾡񋾡񎋵񄵑񋗡񅟇񅟏񋺅񊻂񊻑𝠃𝥃𝤻񋾡𝣊𝣒񋾡𝤓𝣒񎋵𝣗𝣦񄵑𝣡𝣱񋗡𝣌𝤇񅟇𝤊𝤗񅟏𝤮𝤗񋺅𝤞𝤰񊻂𝤩𝣼񊻑𝤉𝣼,train
