pose,videoLanguage,start,end,text,split
s2mc2ca946ea4d07cfe55b2fa2c427dcd31.pose,gsg,694,983,𝠀񋾡񍬑񁳒񁳚񆇡񋵡񇆥񆞁𝠃𝤪𝤳񋾡𝣩𝣚񍬑𝣯𝣰񁳒𝣵𝤂񁳚𝣫𝤗񆇡𝣩𝤐񋵡𝣢𝤮񇆥𝤑𝤍񆞁𝤃𝣾,train
s2mc2cb655b47ed6bcf5a339f108ef9faa6.pose,gsg,1169,1305,𝠀񋾡񋾡񎋵񇉭񀀙񋵡񀀓񀁓񀁛񆙡񋎧񋎿񆇡񋸥񆇡𝠃𝥂𝥈񋾡𝣖𝣄񋾡𝤐𝣄񎋵𝣣𝣘񇉭𝤨𝣯񀀙𝤢𝣸񋵡𝤣𝤘񀀓𝤞𝤂񀁓𝣪𝤇񀁛𝣊𝤇񆙡𝤓𝣳񋎧𝣴𝣭񋎿𝣋𝣭񆇡𝣤𝣬񋸥𝣢𝥂񆇡𝣤𝤅,train
s2mc2d50b11bfd125fb902d2dd040863017.pose,gsg,1627,2457,𝠀񋾡񋾡񎘁񂈒񉊧񇀶񇀤񆇡񋸥񂈡񂈩𝠃𝥉𝥂񋾡𝣒𝣋񋾡𝤛𝣋񎘁𝣟𝣡񂈒𝣃𝤁񉊧𝣞𝤈񇀶𝤔𝤏񇀤𝤯𝤏񆇡𝤩𝤨񋸥𝤦𝤼񂈡𝤽𝣱񂈩𝤑𝣱,train
s2mc2d785ea60ecba5769edadd49a37b788.pose,gsg,677,2576,𝠀񄵑񋾡񋾡񍸑񅟏񂇸񇆥񋵡񇑈񄵙񇑜񋻥𝠃𝥙𝤻񄵑𝣩𝣺񋾡𝣕𝣒񋾡𝤥𝣒񍸑𝣡𝣩񅟏𝤾𝣿񂇸𝤥𝤂񇆥𝥀𝤙񋵡𝤟𝤘񇑈𝣶𝤕񄵙𝣇𝣮񇑜𝢳𝤉񋻥𝣘𝤵,train
s2mc2d8a67123c97f24809e9c5ba340110e.pose,gsg,593,2220,𝠀񋾡񋾡񎊑񇒣񃇱񆇡񋸥񇀧񇀳񁼱񁼹𝠃𝤽𝥉񋾡𝣐𝣄񋾡𝤊𝣄񎊑𝣝𝣘񇒣𝣝𝤄񃇱𝣛𝣳񆇡𝤘𝣪񋸥𝤖𝥃񇀧𝤟𝤑񇀳𝣾𝤑񁼱𝤝𝣹񁼹𝤎𝣹,train
s2mc306cbfb5d0a251bfbe1a2c39e093f66.pose,gsg,966,1355,𝠀񋾡񍲑񀕃񀕋񈗣񈗷񋸥𝠃𝤺𝤽񋾡𝣴𝣐񍲑𝤃𝣤񀕃𝤜𝤂񀕋𝣒𝤁񈗣𝤪𝤔񈗷𝣓𝤔񋸥𝣾𝤷,train
s2mc316dd9459cf6f9a9f522dff4ee2dfe8.pose,gsg,847,2203,𝠀񈗡񈗱񋾡񋾡񅤇񍬑񅤏񋺅񀀃񀀋񋟁񋠍񋻥𝠃𝥎𝤸񈗡𝤁𝤍񈗱𝢾𝤍񋾡𝣕𝣔񋾡𝤣𝣔񅤇𝣰𝤁񍬑𝣛𝣪񅤏𝣋𝤁񋺅𝣟𝤭񀀃𝤰𝤁񀀋𝤝𝣹񋟁𝤽𝤒񋠍𝤤𝤍񋻥𝤫𝤰,train
s2mc3201e0e27e4ac1a6e386557595b1ab6.pose,gsg,694,2186,𝠀񋾡񋾡񎑱񁳒񆸂񈙂񁸺񁹒񋵡񆞁񇑁𝠃𝥊𝤹񋾡𝣂𝣓񋾡𝣿𝣓񎑱𝣌𝣨񁳒𝣝𝤍񆸂𝣒𝤁񈙂𝣃𝤌񁸺𝤈𝤗񁹒𝤈𝣽񋵡𝤄𝤴񆞁𝤤𝤒񇑁𝤣𝤀,train
s2mc33c59c72c98b87e616b687c1b76f1fd.pose,gsg,745,779,𝠀񋾡񎋵񆅹񋵡񃃡񆇡񈗡񈗡񆿁񆿁𝠃𝤠𝤹񋾡𝣱𝣓񎋵𝣾𝣧񆅹𝣴𝤢񋵡𝣱𝤴񃃡𝣺𝤝񆇡𝣬𝤔񈗡𝤅𝤌񈗡𝤅𝣷񆿁𝤓𝤃񆿁𝤓𝤗,train
s2mc33df080b6d0a982bc9d4c8d0a1909b0.pose,gsg,389,1661,𝠀񋾡񎑱񀀚񆇡񇅈񋵡񆳂񆅂𝠃𝤟𝤵񋾡𝣵𝣘񎑱𝣿𝣭񀀚𝣱𝤑񆇡𝤂𝤘񇅈𝤌𝤍񋵡𝣭𝤰񆳂𝣺𝤁񆅂𝣻𝤂,train
s2mc349eba449fda035f7a11ea70c9170b0.pose,gsg,644,1762,𝠀񋾡񋾡񍲑񄨁񈗡񆿅񆿕񋺅񁲃񁲋𝠃𝥂𝥅񋾡𝣊𝣇񋾡𝤍𝣉񍲑𝣙𝣛񄨁𝣖𝤂񈗡𝣡𝣲񆿅𝤱𝤎񆿕𝤄𝤏񋺅𝤜𝤺񁲃𝤣𝣷񁲋𝣿𝣷,train
s2mc357e5d7d92b37372a6bae86984b7355.pose,gsg,661,728,𝠀񋾡񍪱񂇺񋵡񆙡񀖒񉷡𝠃𝤝𝥂񋾡𝣸𝣊񍪱𝤃𝣠񂇺𝣶𝣼񋵡𝣯𝤐񆙡𝣲𝣲񀖒𝣾𝤃񉷡𝤈𝤡,train
s2mc36682892cdd9a45fda98f87e4bc3135.pose,gsg,457,1627,𝠀񋾡񍸑񅯱񅯹񇷙񇷡񋸥𝠃𝤣𝥃񋾡𝣴𝣊񍸑𝤀𝣡񅯱𝤐𝣿񅯹𝣬𝣿񇷙𝤏𝤒񇷡𝣩𝤒񋸥𝣾𝤽,train
s2mc36c30b01b39fa81658a060cded8bf2a.pose,gsg,733,1716,𝠀񋾡񋾡񎘁񆅷񂈑񎲮񋵡񇝁񀟻񀕒񋵡񊒣񆕁𝠃𝥂𝤸񋾡𝣓𝣔񋾡𝤄𝣔񎘁𝣠𝣪񆅷𝣢𝤆񂈑𝣐𝤃񎲮𝣋𝤋񋵡𝣢𝤀񇝁𝣝𝤘񀟻𝤈𝤗񀕒𝤕𝣸񋵡𝤉𝤧񊒣𝤩𝣹񆕁𝤌𝤉,train
s2mc36f2dd11d06736bba6182c889bb5151.pose,gsg,389,440,𝠀񋾡񎋱񁛱񆱥񁛹񆱥񆇡񋸥񉌔񉌌𝠃𝥅𝤹񋾡𝣴𝣓񎋱𝤁𝣧񁛱𝤉𝤇񆱥𝤹𝤋񁛹𝣧𝤆񆱥𝣇𝤌񆇡𝤁𝣺񋸥𝣿𝤳񉌔𝣑𝤊񉌌𝤨𝤊,train
s2mc37cf403687bcf01bcd4efb8746a08e4.pose,gsg,1000,2372,𝠀񋾡񋾡񎑱񆇡񅮡񅮩񆱡񆱡񇀧񇀳񋸥񀕢񀕪񈗡񋵡񀕢񋵡񈗡񆇡񀕪񋴅𝠃𝥫𝤿񋾡𝣁𝣍񋾡𝤥𝣎񎑱𝣋𝣢񆇡𝢸𝣸񅮡𝥃𝣶񅮩𝤑𝣶񆱡𝥃𝣭񆱡𝤡𝣭񇀧𝥍𝤃񇀳𝤇𝤄񋸥𝤲𝤵񀕢𝢰𝤇񀕪𝢢𝣬񈗡𝢰𝤚񋵡𝢥𝤅񀕢𝣢𝤇񋵡𝣔𝤆񈗡𝣢𝤚񆇡𝣨𝣷񀕪𝣑𝣬񋴅𝢺𝤴,dev
s2mc3969773ce194e2a4bc41eaf08bc31e9.pose,gsg,1033,1152,𝠀񀁙񀁑񋾡񆇡񍬑񈙃񈙗񋸥𝠃𝤫𝥀񀁙𝣡𝣺񀁑𝤜𝣺񋾡𝣳𝣌񆇡𝤀𝣷񍬑𝣹𝣢񈙃𝤆𝤔񈙗𝣧𝤔񋸥𝣽𝤺,train
s2mc3baef83021d2d6ff1778d5f90193b76.pose,gsg,1169,1440,𝠀񋾡񎋱񎵥񈗧񆕁񂇷񁵱񆇡񇞥񋵡𝠃𝤧𝤸񋾡𝣱𝣔񎋱𝣾𝣨񎵥𝣦𝤖񈗧𝣽𝤎񆕁𝣳𝤤񂇷𝤌𝤥񁵱𝣩𝤃񆇡𝤒𝤘񇞥𝤋𝣼񋵡𝤊𝤳,train
s2mc3c0c1f20562a45534c7041b1a73790d.pose,gsg,474,1254,𝠀񋾡񋾡񍲑񆅱񆅱񇀥񆕁񋵡񇀥񅤇𝠃𝤵𝤸񋾡𝣘𝣕񋾡𝤌𝣖񍲑𝣧𝣩񆅱𝣘𝤡񆅱𝣩𝤂񇀥𝣶𝤓񆕁𝣩𝤞񋵡𝣚𝤳񇀥𝤢𝤔񅤇𝤢𝣸,train
s2mc3cf3d3782c13cbecc000b8e0022d6af.pose,gsg,864,1762,𝠀񋾡񎘁񅠒񅠊񋵡񋨁𝠃𝤥𝤲񋾡𝣯𝣛񎘁𝣼𝣱񅠒𝣼𝤎񅠊𝣧𝤚񋵡𝣩𝤭񋨁𝤐𝤛,train
s2mc3ee2346aa7917ca51282c3e15460e7b.pose,gsg,508,1762,𝠀񋾡񋾡񌀇񉍬񍘱񎋵񎘁񅰈񅰐񉍴񋸥񀕁񈗡񈩨񈩼񋻥񆇡񆇡񅟸񅠀𝠃𝥵𝥂񋾡𝢧𝣋񋾡𝤹𝣋񌀇𝣰𝣋񉍬𝣀𝤌񍘱𝢲𝣣񎋵𝥆𝣟񎘁𝣽𝣡񅰈𝢻𝣲񅰐𝢟𝣲񉍴𝢘𝤌񋸥𝢰𝤼񀕁𝤉𝣗񈗡𝤛𝣠񈩨𝥒𝤔񈩼𝤯𝤈񋻥𝤿𝤻񆇡𝢳𝣾񆇡𝣽𝣱񅟸𝤨𝣷񅠀𝥢𝤁,train
s2mc3f6130fc78bce2c90e70b8785873de4.pose,gsg,491,966,𝠀񉨧񋾡񎋵񂇛񋵡񂈒񆞁𝠃𝤦𝤵񉨧𝣿𝤆񋾡𝣬𝣗񎋵𝣹𝣫񂇛𝣧𝤢񋵡𝣨𝤰񂈒𝣫𝤊񆞁𝣵𝤃,train
s2mc3fa22302cc683513680d978eeaaed86.pose,gsg,1406,1542,𝠀񌀅񍸑񆇡񆇡񆇡񋸥񎷇񃁣񃁫񆿈񆿒𝠃𝤤𝤾񌀅𝣴𝣏񍸑𝤀𝣦񆇡𝤁𝣹񆇡𝤘𝣡񆇡𝣩𝣡񋸥𝣾𝤒񎷇𝣮𝤼񃁣𝤇𝣭񃁫𝣨𝣭񆿈𝤍𝣸񆿒𝣱𝣷,train
s2mc40be89cfe2559c709436ccbdbaecff2.pose,gsg,542,559,𝠀񋾡񍲑񂣹񂣱񋵡񋓁𝠃𝤩𝤡񋾡𝣤𝣱񍲑𝣳𝤅񂣹𝤁𝣷񂣱𝤖𝣫񋵡𝤄𝤍񋓁𝤕𝤁,train
s2mc43a794617dfd4df971075e16b1c5969.pose,gsg,1050,1220,𝠀񋾡񋾡񍘱񈁁񂋪񂋲񋵡񆕁񉳄񁳑񆸁𝠃𝥆𝤸񋾡𝣆𝣕񋾡𝤏𝣕񍘱𝣑𝣭񈁁𝣳𝣯񂋪𝤊𝤆񂋲𝤡𝤐񋵡𝤄𝤛񆕁𝤖𝤖񉳄𝤯𝤣񁳑𝣙𝤄񆸁𝣔𝣹,train
s2mc46b2090f354320db13a1e8fe19b001c.pose,gsg,566,2316,𝠀񀤁񋾡񌀅񆇡񍪱񀀂񀀊񋗡񋗹񋻥񈟅𝠃𝤹𝥄񀤁𝣣𝣭񋾡𝤄𝣈񌀅𝣓𝣈񆇡𝣗𝣬񍪱𝣞𝣞񀀂𝤜𝣱񀀊𝣿𝣻񋗡𝤢𝤌񋗹𝣾𝤜񋻥𝤌𝤾񈟅𝣝𝤊,train
s2mc47788a2c9816d7e364f4419b8414310.pose,gsg,932,1457,𝠀񋾡񎘁񂇗񋵡񀕡񇒣񆇡𝠃𝤡𝤵񋾡𝣰𝣘񎘁𝣽𝣮񂇗𝣰𝤢񋵡𝣲𝤰񀕡𝣸𝤁񇒣𝤌𝣼񆇡𝣫𝤕,train
s2mc49e2fe8ecee0697fb8bcb89af14389a.pose,gsg,338,1305,𝠀񁳒񁳚񋾡񁳑񁳙񋾡񍬑񋸥񁲙񁲓񆇡񋵡񇆣񆞁񋎶񋎮񆇡𝠃𝥕𝥆񁳒𝣲𝤧񁳚𝢸𝤧񋾡𝤟𝣆񁳑𝣚𝣪񁳙𝣔𝣭񋾡𝣑𝣆񍬑𝣘𝣜񋸥𝣜𝥀񁲙𝤛𝣱񁲓𝤶𝣽񆇡𝤫𝤃񋵡𝤛𝤑񇆣𝤮𝤏񆞁𝣯𝣭񋎶𝣍𝤖񋎮𝣣𝤖񆇡𝣞𝤍,train
s2mc4a45c7063e7a1b032c0582e4c43acee.pose,gsg,2203,2355,𝠀񋾡񋾡񍲑񎲧񆄷񋵡񅩘񆙡񇀣񎲧񆄷񋵡񁸱񆢡񆿅𝠃𝥃𝤺񋾡𝣛𝣒񋾡𝤘𝣒񍲑𝣪𝣦񎲧𝣘𝤒񆄷𝣱𝤋񋵡𝣻𝤝񅩘𝣥𝤏񆙡𝣣𝤀񇀣𝣉𝤜񎲧𝤗𝤓񆄷𝤰𝤌񋵡𝤸𝤞񁸱𝤘𝤕񆢡𝤍𝤬񆿅𝤑𝤫,train
s2mc4a7c066f4a6543544a3c3f8ad32346b.pose,gsg,271,1711,𝠀񋾡񋾡񍪱񍲑񅟂񋨂񋨑񅟊񋻥񄶑񇅁𝠃𝥋𝤳񋾡𝣆𝣙񋾡𝤊𝣙񍪱𝣑𝣯񍲑𝤙𝣭񅟂𝤝𝣼񋨂𝤶𝤉񋨑𝣷𝤝񅟊𝤆𝤊񋻥𝤓𝤭񄶑𝣕𝣿񇅁𝣂𝤊,train
s2mc4afa610f8932113198411d1288e883d.pose,gsg,372,1152,𝠀񂇷񋾡񋵡񍸑񁹑񈗧񆇡񆇡񆇡𝠃𝤢𝤭񂇷𝤁𝤚񋾡𝣼𝣠񋵡𝣾𝤨񍸑𝤈𝣷񁹑𝣪𝤄񈗧𝤆𝤂񆇡𝤘𝤏񆇡𝤎𝤏񆇡𝤄𝤏,train
s2mc4bb1e662955dd6c8b1fe8de9ea4ce8a.pose,gsg,440,1423,𝠀񋾡񋾡񍸑񎋵񀀙񋵡񆜡񁲓񂤨񂤰񈝣񈝷񋸥񋎡񆇡𝠃𝥏𝤹񋾡𝣌𝣔񋾡𝤕𝣔񍸑𝣘𝣫񎋵𝤢𝣨񀀙𝤣𝤂񋵡𝤝𝤢񆜡𝤋𝤈񁲓𝤟𝣻񂤨𝣫𝤁񂤰𝢽𝤁񈝣𝣠𝤗񈝷𝣊𝤗񋸥𝣗𝤳񋎡𝤺𝤎񆇡𝣙𝤐,train
s2mc4c61dd903b021ce32c98c84c42d19c7.pose,gsg,898,2305,𝠀񋾡񋾡񎋵񂇃񂇋񆇡񉳄񉳜񋸥񂇓񂇛񆇡񇋉񋵡𝠃𝥐𝥀񋾡𝣋𝣌񋾡𝤔𝣌񎋵𝣘𝣠񂇃𝣜𝤂񂇋𝣀𝤂񆇡𝣖𝣺񉳄𝣤𝤑񉳜𝢽𝤑񋸥𝣕𝤺񂇓𝤙𝤀񂇛𝤙𝤍񆇡𝤴𝤊񇋉𝤶𝣴񋵡𝤖𝤚,train
s2mc4d03ade431183b7a9d0e1ade02f65f1.pose,gsg,288,983,𝠀񋾡񎋵񂤨񂤰񋸥񈝢񈝸𝠃𝤫𝤺񋾡𝣴𝣓񎋵𝤁𝣧񂤨𝤗𝤀񂤰𝣡𝤀񋸥𝣾𝤴񈝢𝤋𝤒񈝸𝣭𝤒,train
s2mc4d1d974e73a4fafe060a3111b7bfe57.pose,gsg,762,830,𝠀񋾡񍲑񆄻񋵡񆕁񁳑񈟁𝠃𝤫𝤮񋾡𝣡𝣟񍲑𝣰𝣳񆄻𝣭𝤙񋵡𝣦𝤩񆕁𝣪𝤌񁳑𝣼𝣾񈟁𝤐𝤑,train
s2mc4eb94154affca56826427c193cdf9ac.pose,gsg,474,1457,𝠀񋾡񎋱񂈉񋵡񆕁񇈅񅯤𝠃𝤩𝤱񋾡𝣤𝣜񎋱𝣱𝣰񂈉𝣱𝤈񋵡𝣩𝤤񆕁𝣺𝣾񇈅𝤐𝤟񅯤𝣿𝤌,train
s2mc5013d5c6d837c3c69805aed287998a8.pose,gsg,1271,1372,𝠀񋾡񋾡񎋵񅶡񈘁񆭁񂩻񆏁񋺅񄶁񋟇𝠃𝤹𝥀񋾡𝣓𝣍񋾡𝤄𝣍񎋵𝣠𝣡񅶡𝣙𝤞񈘁𝣟𝣷񆭁𝣭𝤄񂩻𝣚𝤕񆏁𝣰𝤙񋺅𝣞𝤵񄶁𝤜𝣹񋟇𝤠𝤚,test
s2mc502aeb3d4c4d8569172472b85c063ed.pose,gsg,316,666,𝠀񋾡񋾡񎋵񃈗񃈟񆙡񆙡񋸥񉥭񃈗𝠃𝥀𝥆񋾡𝣍𝣆񋾡𝤖𝣆񎋵𝣚𝣚񃈗𝤱𝣳񃈟𝤎𝣳񆙡𝤭𝣫񆙡𝤓𝣫񋸥𝤠𝥀񉥭𝣥𝤂񃈗𝣥𝣥,train
s2mc50b9c84e075b10b9f7cf5ab73685004.pose,gsg,711,2203,𝠀񋾡񋾡񍘱񃈠񃈘񋺅񇆡񇆱񋟃񆄻񋵡񁲓񆸃𝠃𝥉𝤿񋾡𝣊𝣍񋾡𝤘𝣍񍘱𝣕𝣥񃈠𝤎𝣷񃈘𝤶𝣷񋺅𝤣𝤴񇆡𝤰𝤖񇆱𝤎𝤖񋟃𝣘𝣳񆄻𝣙𝤚񋵡𝣙𝤫񁲓𝣐𝤂񆸃𝣃𝣽,train
s2mc52848bb2608e424bb87c49045fe2f66.pose,gsg,1101,1610,𝠀񉳄񉳊񋾡񎋵񃂂𝠃𝤢𝤮񉳄𝤋𝤙񉳊𝤆𝤋񋾡𝣸𝣞񎋵𝤅𝣲񃂂𝣫𝤉,train
s2mc53a0bed9b264d46910f7263798ac0bf.pose,gsg,457,1745,𝠀񋾡񎘁񄵙񋵡񄵑񆇡񈙈𝠃𝤦𝤱񋾡𝣯𝣜񎘁𝣼𝣲񄵙𝣦𝤌񋵡𝣫𝤫񄵑𝣼𝤈񆇡𝣺𝤦񈙈𝤐𝤇,train
s2mc53c5af069bb393c8eb72d2d270d3fb4.pose,gsg,271,1203,𝠀񋾡񍘱񂇩񋵡񀟣񆇡񆇡񇀥񎲡񆇡񈗥񈗥񈗥𝠃𝤨𝤵񋾡𝣨𝣗񍘱𝣳𝣯񂇩𝣰𝤆񋵡𝣨𝤰񀟣𝣹𝣾񆇡𝣤𝤏񆇡𝣤𝤁񇀥𝤈𝤐񎲡𝣵𝤜񆇡𝣤𝤝񈗥𝤚𝤢񈗥𝤚𝤐񈗥𝤚𝣾,train
s2mc54540f0fb9b9bbff578344e03c5bbec.pose,gsg,466,1083,𝠀񄵡񋾡񋾡񋾡񎘁񀀚񀀚񀀒񆇡񀏁񋵡񈗥񋵡񈗡񈗡𝠃𝥋𝤺񄵡𝣍𝣹񋾡𝣂𝣓񋾡𝣳𝣓񋾡𝤤𝣓񎘁𝣏𝣩񀀚𝣳𝣼񀀚𝤥𝤄񀀒𝤶𝤌񆇡𝤪𝣾񀏁𝤈𝣽񋵡𝣵𝤛񈗥𝤈𝤚񋵡𝤦𝤤񈗡𝣎𝤚񈗡𝤽𝤫,train
s2mc550cc4cf2268ae1b41dd3a72c95511a.pose,gsg,949,1288,𝠀񋾡񎋵񂌺񋵡񁡂񆇡񇅂񆞁𝠃𝤣𝤶񋾡𝣷𝣗񎋵𝤄𝣫񂌺𝤀𝤝񋵡𝣶𝤱񁡂𝣴𝤆񆇡𝣽𝤛񇅂𝤐𝤄񆞁𝣩𝤎,train
s2mc58211d9256c3da0756c5950ca426088.pose,gsg,550,900,𝠀񋾡񋾡񎑱񆅡񆅩񆕁񉌏񋵡񂤁񇑄𝠃𝤶𝤰񋾡𝣖𝣝񋾡𝤐𝣝񎑱𝣠𝣲񆅡𝤧𝤈񆅩𝤓𝤚񆕁𝤤𝤙񉌏𝤐𝤌񋵡𝤕𝤫񂤁𝣯𝤁񇑄𝣛𝤋,dev
s2mc58652bf7f17237ddb37b71ab94a1c2f.pose,gsg,1016,1610,𝠀񋾡񎑱񈙡񇀧񇀳񆇡񃰒񃰚񋸥𝠃𝤥𝥆񋾡𝣴𝣆񎑱𝣾𝣛񈙡𝣾𝣻񇀧𝤇𝣮񇀳𝣧𝣮񆇡𝤁𝤝񃰒𝤇𝤙񃰚𝣩𝤙񋸥𝣿𝥀,train
s2mc5ae85be58f679ef9112140256321383.pose,gsg,305,1305,𝠀񋾡񋾡񎘁񂋣񊒡񂈂񂈊񋵡񆿅񆇡𝠃𝤺𝤳񋾡𝣒𝣙񋾡𝤑𝣙񎘁𝣟𝣯񂋣𝣩𝤠񊒡𝣪𝤇񂈂𝤣𝣽񂈊𝤔𝤍񋵡𝤏𝤢񆿅𝤪𝤕񆇡𝤑𝤌,train
s2mc5c1586a6af6f8d70a7ef020fe3d7328.pose,gsg,915,2881,𝠀񋾡񋾡񎋵񂇛񂤁񉍯񆕁񋵡񂇛񋵡񂈁񇀦񆕁𝠃𝥉𝤱񋾡𝣌𝣛񋾡𝤕𝣛񎋵𝣙𝣯񂇛𝣒𝤜񂤁𝣫𝣻񉍯𝣏𝤍񆕁𝣃𝤕񋵡𝣌𝤬񂇛𝤚𝤞񋵡𝤔𝤪񂈁𝤧𝣾񇀦𝤱𝤖񆕁𝤯𝤥,train
s2mc5c8ec08316ca8ff47cffaa9076d7b6c.pose,gsg,338,830,𝠀񋾡񎘁񄶁񄶉񊘡񊘲񋺅𝠃𝤰𝥄񋾡𝣴𝣈񎘁𝤁𝣞񄶁𝤎𝤇񄶉𝣨𝤇񊘡𝤏𝣲񊘲𝣜𝣲񋺅𝣿𝤹,train
s2mc5dd4c1dfcb0dc1504cba160f57e5022.pose,gsg,0,1491,𝠀񋾡񍲑񂣹񃧡񇆣񋵡𝠃𝤦𝤮񋾡𝣬𝣞񍲑𝣻𝣲񂣹𝣩𝤐񃧡𝤊𝤐񇆣𝣻𝤕񋵡𝣦𝤧,train
ssc16362d0e36edf93413c0c9eecd20cfb.pose,ssr,1080,1800,𝠃𝥡𝤣񂍒𝥍𝣮񇂄𝤬𝤂񎣡𝣱𝣪,train
s2mc5e89f9e63cf9c11ea14467e79b311be.pose,gsg,683,1050,𝠀񂌒񋾡񎋵񆞅񋵡񋟇񆿁񂌒񆞅񋵡񋴅񂤩񂤩񆇡𝠃𝤶𝥂񂌒𝣤𝤥񋾡𝣠𝣋񎋵𝣭𝣟񆞅𝣨𝤽񋵡𝣖𝤄񋟇𝤎𝤗񆿁𝣥𝤓񂌒𝤞𝤅񆞅𝤧𝤟񋵡𝤅𝤅񋴅𝣿𝤯񂤩𝣣𝣼񂤩𝤓𝣽񆇡𝣙𝤑,train
s2mc5ea8692dc1325be14a5ae4111dc2fe5.pose,gsg,1066,2316,𝠀񋾡񎋱񂈈񂈐񆇡񋸥񈙒񈙈𝠃𝤝𝥂񋾡𝣴𝣊񎋱𝤁𝣞񂈈𝤆𝤍񂈐𝣯𝤍񆇡𝤁𝤠񋸥𝣾𝤼񈙒𝣰𝣾񈙈𝤆𝣾,train
s2mc5eb85a880ab306331c16fcdfa64a614.pose,gsg,423,1796,𝠀񋾡񋾡񍯑񋴅񋵡񂣹񆿃񀀃񂣹񋵡񋎩񀭁񅊂񁲊𝠃𝥥𝥅񋾡𝢱𝣈񋾡𝤪𝣈񍯑𝢾𝣞񋴅𝣍𝤺񋵡𝤣𝤘񂣹𝤧𝤂񆿃𝤷𝤆񀀃𝥇𝤌񂣹𝣧𝤂񋵡𝣣𝤘񋎩𝣼𝤜񀭁𝣾𝣽񅊂𝣃𝣾񁲊𝢨𝣿,train
s2mc5f111f9e5ee9690bba5a67580fecca0.pose,gsg,1033,1559,𝠀񋾡񎋵񀥺񀥲񆇡񈀁𝠃𝤧𝤪񋾡𝣭𝣣񎋵𝣺𝣷񀥺𝣼𝤌񀥲𝣥𝤌񆇡𝣹𝤟񈀁𝤚𝤊,train
s2mc60eec5503cdd5000d56dd73ca0609d1.pose,gsg,423,610,𝠀񋾡񍲑񂣹񋵡񃊡񇅃𝠃𝤥𝤰񋾡𝣬𝣜񍲑𝣻𝣰񂣹𝣪𝤋񋵡𝣨𝤣񃊡𝤓𝣿񇅃𝤎𝤟,train
s2mc61308327b74d2d2f4281787829bf233.pose,gsg,593,1406,𝠀񋾡񋾡񎋱񀕢񀕪񇀦񇀴񆥡񆥡񂼁񆲅񆲅񂼉񋺅񋸥𝠃𝥊𝤾񋾡𝣍𝣎񋾡𝤗𝣎񎋱𝣚𝣢񀕢𝤬𝣿񀕪𝤊𝣿񇀦𝤰𝤔񇀴𝤋𝤔񆥡𝤗𝣵񆥡𝤯𝣵񂼁𝣤𝤃񆲅𝣣𝣷񆲅𝣄𝣷񂼉𝣂𝤃񋺅𝣗𝤳񋸥𝤠𝤶,train
s2mc615fbd32db0f2449e1cfea591027b13.pose,gsg,593,1406,𝠀񋾡񋾡񍯑񂣹񋴅񋵡񋵡񂣹񆿃񀀃񆡁񅯣񀭁𝠃𝥑𝤶񋾡𝣄𝣗񋾡𝤙𝣗񍯑𝣑𝣭񂣹𝢿𝤎񋴅𝣘𝤫񋵡𝢻𝤤񋵡𝤏𝤢񂣹𝤓𝤌񆿃𝤣𝤐񀀃𝤳𝤖񆡁𝣴𝤁񅯣𝣖𝤑񀭁𝣭𝤊,train
s2mc61691fc08580d4bd5316b2007cc1ef3.pose,gsg,677,1627,𝠀񋾡񍲑񋵡񆊡񁵋񁵁񉌄𝠃𝤯𝤺񋾡𝣰𝣓񍲑𝣿𝣧񋵡𝣞𝤨񆊡𝣵𝤫񁵋𝣝𝤌񁵁𝤖𝣶񉌄𝣻𝣼,train
s2mc623b7955e4707c69d3945f3866e813c.pose,gsg,406,1423,𝠀񋾡񍧱񂇗񋵡񂻱񋟇񆱵𝠃𝤮𝤲񋾡𝣪𝣛񍧱𝣱𝣯񂇗𝣱𝤠񋵡𝣱𝤭񂻱𝣺𝤎񋟇𝤕𝤏񆱵𝣞𝤌,train
s2mc627d47b79f8061c535a7a8872c0e6f2.pose,gsg,762,1457,𝠀񋾡񎋱񀟪񂱡񆕁񆿈񋵡񆱡𝠃𝤠𝤹񋾡𝣲𝣓񎋱𝣿𝣧񀟪𝣭𝤘񂱡𝤃𝤋񆕁𝤄𝤝񆿈𝤓𝤎񋵡𝣯𝤴񆱡𝤅𝤃,train
s2mc62b1c4a56a21b5eb83f191cc2428b11.pose,gsg,433,2150,𝠀񋾡񌀅񎋵񀀁񆱵񆕁񁦑񁦙񈫃񈫓񋺅𝠃𝥊𝥄񋾡𝤏𝣈񌀅𝣆𝣈񎋵𝣓𝣜񀀁𝣋𝣨񆱵𝣞𝣯񆕁𝣂𝣩񁦑𝤦𝣳񁦙𝤆𝣳񈫃𝤷𝤊񈫓𝣸𝤊񋺅𝤙𝤹,train
s2mc6316a0e2513b62c380d5da495a79a55.pose,gsg,322,881,𝠀񋾡񍲑񋵡񃊧񃊡񇅃𝠃𝤧𝤲񋾡𝣮𝣛񍲑𝣽𝣯񋵡𝣥𝤢񃊧𝣥𝤎񃊡𝤕𝤂񇅃𝤎𝤡,train
